Time;Age;country;indicator;synthetic_val;population
16;50+;DE;Cases;14;37394315
16;50+;DE;Hospitalisations;0;37394315
16;50+;DE;Deaths;0;37394315
16;50+;DE;Vaccination;0;37394315
16;50+;DE;ICU admissions;0;37394315
16;50+;DE;People in hospital;1;37394315
16;50+;DE;People in ICU;0;37394315
16;50+;NL;Cases;2;7144884
16;50+;NL;Hospitalisations;0;7144884
16;50+;NL;Deaths;0;7144884
16;50+;NL;Vaccination;0;7144884
16;50+;NL;ICU admissions;0;7144884
16;50+;NL;People in hospital;0;7144884
16;50+;NL;People in ICU;0;7144884
16;<25;DE;Cases;31;19905065
16;<25;DE;Hospitalisations;0;19905065
16;<25;DE;Deaths;0;19905065
16;<25;DE;Vaccination;0;19905065
16;<25;DE;ICU admissions;0;19905065
16;<25;DE;People in hospital;0;19905065
16;<25;DE;People in ICU;0;19905065
16;<25;NL;Cases;4;4850952
16;<25;NL;Hospitalisations;0;4850952
16;<25;NL;Deaths;0;4850952
16;<25;NL;Vaccination;0;4850952
16;<25;NL;ICU admissions;0;4850952
16;<25;NL;People in hospital;0;4850952
16;<25;NL;People in ICU;0;4850952
17;25-50;DE;Cases;21;25855651
17;25-50;DE;Hospitalisations;0;25855651
17;25-50;DE;Deaths;0;25855651
17;25-50;DE;Vaccination;0;25855651
17;25-50;DE;ICU admissions;0;25855651
17;25-50;DE;People in hospital;7;25855651
17;25-50;DE;People in ICU;0;25855651
17;25-50;NL;Cases;3;5479579
17;25-50;NL;Hospitalisations;0;5479579
17;25-50;NL;Deaths;0;5479579
17;25-50;NL;Vaccination;0;5479579
17;25-50;NL;ICU admissions;0;5479579
17;25-50;NL;People in hospital;1;5479579
17;25-50;NL;People in ICU;0;5479579
17;50+;DE;Cases;20;37394315
17;50+;DE;Hospitalisations;0;37394315
17;50+;DE;Deaths;0;37394315
17;50+;DE;Vaccination;0;37394315
17;50+;DE;ICU admissions;0;37394315
17;50+;DE;People in hospital;2;37394315
17;50+;DE;People in ICU;0;37394315
17;50+;NL;Cases;2;7144884
17;50+;NL;Hospitalisations;0;7144884
17;50+;NL;Deaths;0;7144884
17;50+;NL;Vaccination;0;7144884
17;50+;NL;ICU admissions;0;7144884
17;50+;NL;People in hospital;0;7144884
17;50+;NL;People in ICU;0;7144884
17;<25;DE;Cases;26;19905065
17;<25;DE;Hospitalisations;1;19905065
17;<25;DE;Deaths;0;19905065
17;<25;DE;Vaccination;0;19905065
17;<25;DE;ICU admissions;0;19905065
17;<25;DE;People in hospital;0;19905065
17;<25;DE;People in ICU;0;19905065
17;<25;NL;Cases;8;4850952
17;<25;NL;Hospitalisations;0;4850952
17;<25;NL;Deaths;0;4850952
17;<25;NL;Vaccination;0;4850952
17;<25;NL;ICU admissions;0;4850952
17;<25;NL;People in hospital;0;4850952
17;<25;NL;People in ICU;0;4850952
18;25-50;DE;Cases;25;25855651
18;25-50;DE;Hospitalisations;0;25855651
18;25-50;DE;Deaths;0;25855651
18;25-50;DE;Vaccination;0;25855651
18;25-50;DE;ICU admissions;0;25855651
18;25-50;DE;People in hospital;3;25855651
18;25-50;DE;People in ICU;0;25855651
18;25-50;NL;Cases;10;5479579
18;25-50;NL;Hospitalisations;0;5479579
18;25-50;NL;Deaths;0;5479579
18;25-50;NL;Vaccination;0;5479579
18;25-50;NL;ICU admissions;0;5479579
18;25-50;NL;People in hospital;0;5479579
18;25-50;NL;People in ICU;0;5479579
18;50+;DE;Cases;15;37394315
18;50+;DE;Hospitalisations;0;37394315
18;50+;DE;Deaths;0;37394315
18;50+;DE;Vaccination;0;37394315
18;50+;DE;ICU admissions;0;37394315
18;50+;DE;People in hospital;2;37394315
18;50+;DE;People in ICU;0;37394315
18;50+;NL;Cases;2;7144884
18;50+;NL;Hospitalisations;0;7144884
18;50+;NL;Deaths;0;7144884
18;50+;NL;Vaccination;0;7144884
18;50+;NL;ICU admissions;0;7144884
18;50+;NL;People in hospital;0;7144884
18;50+;NL;People in ICU;0;7144884
18;<25;DE;Cases;29;19905065
18;<25;DE;Hospitalisations;0;19905065
18;<25;DE;Deaths;0;19905065
18;<25;DE;Vaccination;0;19905065
18;<25;DE;ICU admissions;0;19905065
18;<25;DE;People in hospital;1;19905065
18;<25;DE;People in ICU;0;19905065
18;<25;NL;Cases;3;4850952
18;<25;NL;Hospitalisations;0;4850952
18;<25;NL;Deaths;0;4850952
18;<25;NL;Vaccination;0;4850952
18;<25;NL;ICU admissions;0;4850952
18;<25;NL;People in hospital;0;4850952
18;<25;NL;People in ICU;0;4850952
19;25-50;DE;Cases;28;25855651
19;25-50;DE;Hospitalisations;0;25855651
19;25-50;DE;Deaths;0;25855651
19;25-50;DE;Vaccination;0;25855651
19;25-50;DE;ICU admissions;0;25855651
19;25-50;DE;People in hospital;2;25855651
19;25-50;DE;People in ICU;1;25855651
19;25-50;NL;Cases;2;5479579
19;25-50;NL;Hospitalisations;0;5479579
19;25-50;NL;Deaths;0;5479579
19;25-50;NL;Vaccination;0;5479579
19;25-50;NL;ICU admissions;0;5479579
19;25-50;NL;People in hospital;0;5479579
19;25-50;NL;People in ICU;0;5479579
19;50+;DE;Cases;21;37394315
19;50+;DE;Hospitalisations;0;37394315
19;50+;DE;Deaths;0;37394315
19;50+;DE;Vaccination;0;37394315
19;50+;DE;ICU admissions;0;37394315
19;50+;DE;People in hospital;1;37394315
19;50+;DE;People in ICU;0;37394315
19;50+;NL;Cases;5;7144884
19;50+;NL;Hospitalisations;0;7144884
19;50+;NL;Deaths;0;7144884
19;50+;NL;Vaccination;0;7144884
19;50+;NL;ICU admissions;0;7144884
19;50+;NL;People in hospital;1;7144884
19;50+;NL;People in ICU;0;7144884
19;<25;DE;Cases;48;19905065
19;<25;DE;Hospitalisations;1;19905065
19;<25;DE;Deaths;0;19905065
19;<25;DE;Vaccination;0;19905065
19;<25;DE;ICU admissions;0;19905065
19;<25;DE;People in hospital;1;19905065
19;<25;DE;People in ICU;0;19905065
19;<25;NL;Cases;4;4850952
19;<25;NL;Hospitalisations;0;4850952
19;<25;NL;Deaths;0;4850952
19;<25;NL;Vaccination;0;4850952
19;<25;NL;ICU admissions;0;4850952
19;<25;NL;People in hospital;1;4850952
19;<25;NL;People in ICU;0;4850952
20;25-50;DE;Cases;41;25855651
20;25-50;DE;Hospitalisations;0;25855651
20;25-50;DE;Deaths;0;25855651
20;25-50;DE;Vaccination;0;25855651
20;25-50;DE;ICU admissions;0;25855651
20;25-50;DE;People in hospital;7;25855651
20;25-50;DE;People in ICU;0;25855651
20;25-50;NL;Cases;8;5479579
20;25-50;NL;Hospitalisations;1;5479579
20;25-50;NL;Deaths;0;5479579
20;25-50;NL;Vaccination;0;5479579
20;25-50;NL;ICU admissions;0;5479579
20;25-50;NL;People in hospital;4;5479579
20;25-50;NL;People in ICU;0;5479579
20;50+;DE;Cases;20;37394315
20;50+;DE;Hospitalisations;0;37394315
20;50+;DE;Deaths;0;37394315
20;50+;DE;Vaccination;0;37394315
20;50+;DE;ICU admissions;0;37394315
20;50+;DE;People in hospital;0;37394315
20;50+;DE;People in ICU;0;37394315
20;50+;NL;Cases;5;7144884
20;50+;NL;Hospitalisations;0;7144884
20;50+;NL;Deaths;0;7144884
20;50+;NL;Vaccination;0;7144884
20;50+;NL;ICU admissions;0;7144884
20;50+;NL;People in hospital;0;7144884
20;50+;NL;People in ICU;0;7144884
20;<25;DE;Cases;24;19905065
20;<25;DE;Hospitalisations;0;19905065
20;<25;DE;Deaths;0;19905065
20;<25;DE;Vaccination;0;19905065
20;<25;DE;ICU admissions;0;19905065
20;<25;DE;People in hospital;3;19905065
20;<25;DE;People in ICU;0;19905065
20;<25;NL;Cases;4;4850952
20;<25;NL;Hospitalisations;0;4850952
20;<25;NL;Deaths;0;4850952
20;<25;NL;Vaccination;0;4850952
20;<25;NL;ICU admissions;0;4850952
20;<25;NL;People in hospital;0;4850952
20;<25;NL;People in ICU;0;4850952
21;25-50;DE;Cases;31;25855651
21;25-50;DE;Hospitalisations;0;25855651
21;25-50;DE;Deaths;0;25855651
21;25-50;DE;Vaccination;0;25855651
21;25-50;DE;ICU admissions;0;25855651
21;25-50;DE;People in hospital;4;25855651
21;25-50;DE;People in ICU;1;25855651
21;25-50;NL;Cases;7;5479579
21;25-50;NL;Hospitalisations;0;5479579
21;25-50;NL;Deaths;0;5479579
21;25-50;NL;Vaccination;0;5479579
21;25-50;NL;ICU admissions;0;5479579
21;25-50;NL;People in hospital;0;5479579
21;25-50;NL;People in ICU;0;5479579
21;50+;DE;Cases;14;37394315
21;50+;DE;Hospitalisations;0;37394315
21;50+;DE;Deaths;0;37394315
21;50+;DE;Vaccination;0;37394315
21;50+;DE;ICU admissions;0;37394315
21;50+;DE;People in hospital;2;37394315
21;50+;DE;People in ICU;0;37394315
21;50+;NL;Cases;3;7144884
21;50+;NL;Hospitalisations;0;7144884
21;50+;NL;Deaths;0;7144884
21;50+;NL;Vaccination;0;7144884
21;50+;NL;ICU admissions;0;7144884
21;50+;NL;People in hospital;0;7144884
21;50+;NL;People in ICU;0;7144884
21;<25;DE;Cases;48;19905065
21;<25;DE;Hospitalisations;1;19905065
21;<25;DE;Deaths;0;19905065
21;<25;DE;Vaccination;0;19905065
21;<25;DE;ICU admissions;0;19905065
21;<25;DE;People in hospital;0;19905065
21;<25;DE;People in ICU;0;19905065
21;<25;NL;Cases;5;4850952
21;<25;NL;Hospitalisations;0;4850952
21;<25;NL;Deaths;0;4850952
21;<25;NL;Vaccination;0;4850952
21;<25;NL;ICU admissions;0;4850952
21;<25;NL;People in hospital;2;4850952
21;<25;NL;People in ICU;0;4850952
22;25-50;DE;Cases;52;25855651
22;25-50;DE;Hospitalisations;2;25855651
22;25-50;DE;Deaths;0;25855651
22;25-50;DE;Vaccination;0;25855651
22;25-50;DE;ICU admissions;0;25855651
22;25-50;DE;People in hospital;7;25855651
22;25-50;DE;People in ICU;0;25855651
22;25-50;NL;Cases;12;5479579
22;25-50;NL;Hospitalisations;0;5479579
22;25-50;NL;Deaths;0;5479579
22;25-50;NL;Vaccination;0;5479579
22;25-50;NL;ICU admissions;0;5479579
22;25-50;NL;People in hospital;1;5479579
22;25-50;NL;People in ICU;0;5479579
22;50+;DE;Cases;23;37394315
22;50+;DE;Hospitalisations;0;37394315
22;50+;DE;Deaths;0;37394315
22;50+;DE;Vaccination;0;37394315
22;50+;DE;ICU admissions;0;37394315
22;50+;DE;People in hospital;3;37394315
22;50+;DE;People in ICU;0;37394315
22;50+;NL;Cases;8;7144884
22;50+;NL;Hospitalisations;0;7144884
22;50+;NL;Deaths;0;7144884
22;50+;NL;Vaccination;0;7144884
22;50+;NL;ICU admissions;0;7144884
22;50+;NL;People in hospital;1;7144884
22;50+;NL;People in ICU;0;7144884
22;<25;DE;Cases;54;19905065
22;<25;DE;Hospitalisations;0;19905065
22;<25;DE;Deaths;0;19905065
22;<25;DE;Vaccination;0;19905065
22;<25;DE;ICU admissions;0;19905065
22;<25;DE;People in hospital;6;19905065
22;<25;DE;People in ICU;0;19905065
22;<25;NL;Cases;13;4850952
22;<25;NL;Hospitalisations;0;4850952
22;<25;NL;Deaths;0;4850952
22;<25;NL;Vaccination;0;4850952
22;<25;NL;ICU admissions;0;4850952
22;<25;NL;People in hospital;0;4850952
22;<25;NL;People in ICU;0;4850952
23;25-50;DE;Cases;40;25855651
23;25-50;DE;Hospitalisations;0;25855651
23;25-50;DE;Deaths;0;25855651
23;25-50;DE;Vaccination;0;25855651
23;25-50;DE;ICU admissions;0;25855651
23;25-50;DE;People in hospital;2;25855651
23;25-50;DE;People in ICU;1;25855651
23;25-50;NL;Cases;7;5479579
23;25-50;NL;Hospitalisations;0;5479579
23;25-50;NL;Deaths;0;5479579
23;25-50;NL;Vaccination;0;5479579
23;25-50;NL;ICU admissions;0;5479579
23;25-50;NL;People in hospital;1;5479579
23;25-50;NL;People in ICU;0;5479579
23;50+;DE;Cases;19;37394315
23;50+;DE;Hospitalisations;0;37394315
23;50+;DE;Deaths;0;37394315
23;50+;DE;Vaccination;0;37394315
23;50+;DE;ICU admissions;0;37394315
23;50+;DE;People in hospital;0;37394315
23;50+;DE;People in ICU;0;37394315
23;50+;NL;Cases;6;7144884
23;50+;NL;Hospitalisations;0;7144884
23;50+;NL;Deaths;0;7144884
23;50+;NL;Vaccination;0;7144884
23;50+;NL;ICU admissions;0;7144884
23;50+;NL;People in hospital;0;7144884
23;50+;NL;People in ICU;0;7144884
23;<25;DE;Cases;28;19905065
23;<25;DE;Hospitalisations;0;19905065
23;<25;DE;Deaths;0;19905065
23;<25;DE;Vaccination;0;19905065
23;<25;DE;ICU admissions;0;19905065
23;<25;DE;People in hospital;3;19905065
23;<25;DE;People in ICU;0;19905065
23;<25;NL;Cases;10;4850952
23;<25;NL;Hospitalisations;0;4850952
23;<25;NL;Deaths;0;4850952
23;<25;NL;Vaccination;0;4850952
23;<25;NL;ICU admissions;0;4850952
23;<25;NL;People in hospital;1;4850952
23;<25;NL;People in ICU;0;4850952
24;25-50;DE;Cases;61;25855651
24;25-50;DE;Hospitalisations;3;25855651
24;25-50;DE;Deaths;1;25855651
24;25-50;DE;Vaccination;0;25855651
24;25-50;DE;ICU admissions;0;25855651
24;25-50;DE;People in hospital;9;25855651
24;25-50;DE;People in ICU;0;25855651
24;25-50;NL;Cases;10;5479579
24;25-50;NL;Hospitalisations;0;5479579
24;25-50;NL;Deaths;0;5479579
24;25-50;NL;Vaccination;0;5479579
24;25-50;NL;ICU admissions;0;5479579
24;25-50;NL;People in hospital;1;5479579
24;25-50;NL;People in ICU;0;5479579
24;50+;DE;Cases;20;37394315
24;50+;DE;Hospitalisations;0;37394315
24;50+;DE;Deaths;0;37394315
24;50+;DE;Vaccination;0;37394315
24;50+;DE;ICU admissions;0;37394315
24;50+;DE;People in hospital;0;37394315
24;50+;DE;People in ICU;0;37394315
24;50+;NL;Cases;6;7144884
24;50+;NL;Hospitalisations;0;7144884
24;50+;NL;Deaths;0;7144884
24;50+;NL;Vaccination;0;7144884
24;50+;NL;ICU admissions;0;7144884
24;50+;NL;People in hospital;0;7144884
24;50+;NL;People in ICU;0;7144884
24;<25;DE;Cases;31;19905065
24;<25;DE;Hospitalisations;2;19905065
24;<25;DE;Deaths;0;19905065
24;<25;DE;Vaccination;0;19905065
24;<25;DE;ICU admissions;0;19905065
24;<25;DE;People in hospital;2;19905065
24;<25;DE;People in ICU;0;19905065
24;<25;NL;Cases;4;4850952
24;<25;NL;Hospitalisations;1;4850952
24;<25;NL;Deaths;0;4850952
24;<25;NL;Vaccination;0;4850952
24;<25;NL;ICU admissions;0;4850952
24;<25;NL;People in hospital;0;4850952
24;<25;NL;People in ICU;0;4850952
25;25-50;DE;Cases;33;25855651
25;25-50;DE;Hospitalisations;1;25855651
25;25-50;DE;Deaths;0;25855651
25;25-50;DE;Vaccination;0;25855651
25;25-50;DE;ICU admissions;0;25855651
25;25-50;DE;People in hospital;4;25855651
25;25-50;DE;People in ICU;0;25855651
25;25-50;NL;Cases;11;5479579
25;25-50;NL;Hospitalisations;0;5479579
25;25-50;NL;Deaths;0;5479579
25;25-50;NL;Vaccination;0;5479579
25;25-50;NL;ICU admissions;0;5479579
25;25-50;NL;People in hospital;1;5479579
25;25-50;NL;People in ICU;0;5479579
25;50+;DE;Cases;24;37394315
25;50+;DE;Hospitalisations;0;37394315
25;50+;DE;Deaths;0;37394315
25;50+;DE;Vaccination;0;37394315
25;50+;DE;ICU admissions;0;37394315
25;50+;DE;People in hospital;1;37394315
25;50+;DE;People in ICU;0;37394315
25;50+;NL;Cases;6;7144884
25;50+;NL;Hospitalisations;0;7144884
25;50+;NL;Deaths;0;7144884
25;50+;NL;Vaccination;0;7144884
25;50+;NL;ICU admissions;0;7144884
25;50+;NL;People in hospital;0;7144884
25;50+;NL;People in ICU;0;7144884
25;<25;DE;Cases;58;19905065
25;<25;DE;Hospitalisations;0;19905065
25;<25;DE;Deaths;0;19905065
25;<25;DE;Vaccination;0;19905065
25;<25;DE;ICU admissions;0;19905065
25;<25;DE;People in hospital;7;19905065
25;<25;DE;People in ICU;0;19905065
25;<25;NL;Cases;13;4850952
25;<25;NL;Hospitalisations;0;4850952
25;<25;NL;Deaths;0;4850952
25;<25;NL;Vaccination;0;4850952
25;<25;NL;ICU admissions;0;4850952
25;<25;NL;People in hospital;1;4850952
25;<25;NL;People in ICU;0;4850952
26;25-50;DE;Cases;46;25855651
26;25-50;DE;Hospitalisations;2;25855651
26;25-50;DE;Deaths;0;25855651
26;25-50;DE;Vaccination;0;25855651
26;25-50;DE;ICU admissions;0;25855651
26;25-50;DE;People in hospital;7;25855651
26;25-50;DE;People in ICU;0;25855651
26;25-50;NL;Cases;6;5479579
26;25-50;NL;Hospitalisations;1;5479579
26;25-50;NL;Deaths;0;5479579
26;25-50;NL;Vaccination;0;5479579
26;25-50;NL;ICU admissions;0;5479579
26;25-50;NL;People in hospital;1;5479579
26;25-50;NL;People in ICU;0;5479579
26;50+;DE;Cases;31;37394315
26;50+;DE;Hospitalisations;0;37394315
26;50+;DE;Deaths;0;37394315
26;50+;DE;Vaccination;0;37394315
26;50+;DE;ICU admissions;0;37394315
26;50+;DE;People in hospital;3;37394315
26;50+;DE;People in ICU;0;37394315
26;50+;NL;Cases;7;7144884
26;50+;NL;Hospitalisations;1;7144884
26;50+;NL;Deaths;0;7144884
26;50+;NL;Vaccination;0;7144884
26;50+;NL;ICU admissions;0;7144884
26;50+;NL;People in hospital;0;7144884
26;50+;NL;People in ICU;0;7144884
26;<25;DE;Cases;48;19905065
26;<25;DE;Hospitalisations;1;19905065
26;<25;DE;Deaths;0;19905065
26;<25;DE;Vaccination;0;19905065
26;<25;DE;ICU admissions;0;19905065
26;<25;DE;People in hospital;5;19905065
26;<25;DE;People in ICU;0;19905065
26;<25;NL;Cases;12;4850952
26;<25;NL;Hospitalisations;1;4850952
26;<25;NL;Deaths;0;4850952
26;<25;NL;Vaccination;0;4850952
26;<25;NL;ICU admissions;0;4850952
26;<25;NL;People in hospital;1;4850952
26;<25;NL;People in ICU;0;4850952
27;25-50;DE;Cases;38;25855651
27;25-50;DE;Hospitalisations;1;25855651
27;25-50;DE;Deaths;0;25855651
27;25-50;DE;Vaccination;0;25855651
27;25-50;DE;ICU admissions;0;25855651
27;25-50;DE;People in hospital;10;25855651
27;25-50;DE;People in ICU;4;25855651
27;25-50;NL;Cases;2;5479579
27;25-50;NL;Hospitalisations;2;5479579
27;25-50;NL;Deaths;0;5479579
27;25-50;NL;Vaccination;0;5479579
27;25-50;NL;ICU admissions;0;5479579
27;25-50;NL;People in hospital;1;5479579
27;25-50;NL;People in ICU;0;5479579
27;50+;DE;Cases;47;37394315
27;50+;DE;Hospitalisations;1;37394315
27;50+;DE;Deaths;0;37394315
27;50+;DE;Vaccination;0;37394315
27;50+;DE;ICU admissions;0;37394315
27;50+;DE;People in hospital;3;37394315
27;50+;DE;People in ICU;0;37394315
27;50+;NL;Cases;7;7144884
27;50+;NL;Hospitalisations;0;7144884
27;50+;NL;Deaths;0;7144884
27;50+;NL;Vaccination;0;7144884
27;50+;NL;ICU admissions;0;7144884
27;50+;NL;People in hospital;1;7144884
27;50+;NL;People in ICU;0;7144884
27;<25;DE;Cases;76;19905065
27;<25;DE;Hospitalisations;1;19905065
27;<25;DE;Deaths;0;19905065
27;<25;DE;Vaccination;0;19905065
27;<25;DE;ICU admissions;0;19905065
27;<25;DE;People in hospital;3;19905065
27;<25;DE;People in ICU;0;19905065
27;<25;NL;Cases;20;4850952
27;<25;NL;Hospitalisations;0;4850952
27;<25;NL;Deaths;0;4850952
27;<25;NL;Vaccination;0;4850952
27;<25;NL;ICU admissions;0;4850952
27;<25;NL;People in hospital;2;4850952
27;<25;NL;People in ICU;0;4850952
28;25-50;DE;Cases;62;25855651
28;25-50;DE;Hospitalisations;1;25855651
28;25-50;DE;Deaths;0;25855651
28;25-50;DE;Vaccination;0;25855651
28;25-50;DE;ICU admissions;0;25855651
28;25-50;DE;People in hospital;10;25855651
28;25-50;DE;People in ICU;2;25855651
28;25-50;NL;Cases;12;5479579
28;25-50;NL;Hospitalisations;1;5479579
28;25-50;NL;Deaths;0;5479579
28;25-50;NL;Vaccination;0;5479579
28;25-50;NL;ICU admissions;0;5479579
28;25-50;NL;People in hospital;2;5479579
28;25-50;NL;People in ICU;1;5479579
28;50+;DE;Cases;25;37394315
28;50+;DE;Hospitalisations;2;37394315
28;50+;DE;Deaths;0;37394315
28;50+;DE;Vaccination;0;37394315
28;50+;DE;ICU admissions;0;37394315
28;50+;DE;People in hospital;0;37394315
28;50+;DE;People in ICU;0;37394315
28;50+;NL;Cases;11;7144884
28;50+;NL;Hospitalisations;0;7144884
28;50+;NL;Deaths;0;7144884
28;50+;NL;Vaccination;0;7144884
28;50+;NL;ICU admissions;0;7144884
28;50+;NL;People in hospital;0;7144884
28;50+;NL;People in ICU;0;7144884
28;<25;DE;Cases;84;19905065
28;<25;DE;Hospitalisations;1;19905065
28;<25;DE;Deaths;0;19905065
28;<25;DE;Vaccination;0;19905065
28;<25;DE;ICU admissions;0;19905065
28;<25;DE;People in hospital;4;19905065
28;<25;DE;People in ICU;0;19905065
28;<25;NL;Cases;7;4850952
28;<25;NL;Hospitalisations;1;4850952
28;<25;NL;Deaths;0;4850952
28;<25;NL;Vaccination;0;4850952
28;<25;NL;ICU admissions;0;4850952
28;<25;NL;People in hospital;1;4850952
28;<25;NL;People in ICU;0;4850952
29;25-50;DE;Cases;85;25855651
29;25-50;DE;Hospitalisations;4;25855651
29;25-50;DE;Deaths;0;25855651
29;25-50;DE;Vaccination;0;25855651
29;25-50;DE;ICU admissions;0;25855651
29;25-50;DE;People in hospital;12;25855651
29;25-50;DE;People in ICU;0;25855651
29;25-50;NL;Cases;18;5479579
29;25-50;NL;Hospitalisations;0;5479579
29;25-50;NL;Deaths;0;5479579
29;25-50;NL;Vaccination;0;5479579
29;25-50;NL;ICU admissions;0;5479579
29;25-50;NL;People in hospital;4;5479579
29;25-50;NL;People in ICU;0;5479579
29;50+;DE;Cases;43;37394315
29;50+;DE;Hospitalisations;0;37394315
29;50+;DE;Deaths;0;37394315
29;50+;DE;Vaccination;0;37394315
29;50+;DE;ICU admissions;0;37394315
29;50+;DE;People in hospital;2;37394315
29;50+;DE;People in ICU;0;37394315
29;50+;NL;Cases;8;7144884
29;50+;NL;Hospitalisations;1;7144884
29;50+;NL;Deaths;0;7144884
29;50+;NL;Vaccination;0;7144884
29;50+;NL;ICU admissions;0;7144884
29;50+;NL;People in hospital;0;7144884
29;50+;NL;People in ICU;0;7144884
29;<25;DE;Cases;33;19905065
29;<25;DE;Hospitalisations;2;19905065
29;<25;DE;Deaths;0;19905065
29;<25;DE;Vaccination;0;19905065
29;<25;DE;ICU admissions;0;19905065
29;<25;DE;People in hospital;5;19905065
29;<25;DE;People in ICU;0;19905065
29;<25;NL;Cases;17;4850952
29;<25;NL;Hospitalisations;1;4850952
29;<25;NL;Deaths;0;4850952
29;<25;NL;Vaccination;0;4850952
29;<25;NL;ICU admissions;0;4850952
29;<25;NL;People in hospital;0;4850952
29;<25;NL;People in ICU;0;4850952
30;25-50;DE;Cases;92;25855651
30;25-50;DE;Hospitalisations;0;25855651
30;25-50;DE;Deaths;1;25855651
30;25-50;DE;Vaccination;0;25855651
30;25-50;DE;ICU admissions;1;25855651
30;25-50;DE;People in hospital;14;25855651
30;25-50;DE;People in ICU;2;25855651
30;25-50;NL;Cases;12;5479579
30;25-50;NL;Hospitalisations;0;5479579
30;25-50;NL;Deaths;0;5479579
30;25-50;NL;Vaccination;0;5479579
30;25-50;NL;ICU admissions;0;5479579
30;25-50;NL;People in hospital;3;5479579
30;25-50;NL;People in ICU;0;5479579
30;50+;DE;Cases;72;37394315
30;50+;DE;Hospitalisations;1;37394315
30;50+;DE;Deaths;0;37394315
30;50+;DE;Vaccination;0;37394315
30;50+;DE;ICU admissions;0;37394315
30;50+;DE;People in hospital;6;37394315
30;50+;DE;People in ICU;0;37394315
30;50+;NL;Cases;8;7144884
30;50+;NL;Hospitalisations;1;7144884
30;50+;NL;Deaths;0;7144884
30;50+;NL;Vaccination;0;7144884
30;50+;NL;ICU admissions;0;7144884
30;50+;NL;People in hospital;0;7144884
30;50+;NL;People in ICU;0;7144884
30;<25;DE;Cases;94;19905065
30;<25;DE;Hospitalisations;2;19905065
30;<25;DE;Deaths;0;19905065
30;<25;DE;Vaccination;0;19905065
30;<25;DE;ICU admissions;0;19905065
30;<25;DE;People in hospital;6;19905065
