Time,Age,model_val,synthetic_val,indicator,country
217,A,0,0,Deaths,Netherlands
217,B,0.007231399999000132,0,Deaths,Netherlands
217,C,0.019227099999625352,0,Deaths,Netherlands
218,A,0,0,Deaths,Netherlands
218,B,0.0066210000004502945,0,Deaths,Netherlands
218,C,0.01794661000076303,0,Deaths,Netherlands
219,A,0,0,Deaths,Netherlands
219,B,0.0060618999996222556,0,Deaths,Netherlands
219,C,0.01675124999928812,0,Deaths,Netherlands
220,A,0,0,Deaths,Netherlands
220,B,0.00555010000243783,0,Deaths,Netherlands
220,C,0.015635350000593462,0,Deaths,Netherlands
221,A,0,0,Deaths,Netherlands
221,B,0.005081499999505468,0,Deaths,Netherlands
221,C,0.014593649999369518,0,Deaths,Netherlands
222,A,0,0,Deaths,Netherlands
222,B,0.004652499999792781,0,Deaths,Netherlands
222,C,0.013621220000459289,0,Deaths,Netherlands
223,A,0,0,Deaths,Netherlands
223,B,0.004259699999238364,0,Deaths,Netherlands
223,C,0.012713489999441663,0,Deaths,Netherlands
224,A,0,0,Deaths,Netherlands
224,B,0.0039000999968266115,0,Deaths,Netherlands
224,C,0.01186615000005986,0,Deaths,Netherlands
225,A,0,0,Deaths,Netherlands
225,B,0.0035707999995793216,0,Deaths,Netherlands
225,C,0.011075190000155999,0,Deaths,Netherlands
226,A,0,0,Deaths,Netherlands
226,B,0.0032693000030121766,0,Deaths,Netherlands
226,C,0.01033688000006805,0,Deaths,Netherlands
227,A,0,0,Deaths,Netherlands
227,B,0.0029932000034023076,0,Deaths,Netherlands
227,C,0.00964769999973214,0,Deaths,Netherlands
228,A,0,0,Deaths,Netherlands
228,B,0.002740599993558135,0,Deaths,Netherlands
228,C,0.00900441000067076,0,Deaths,Netherlands
229,A,0,0,Deaths,Netherlands
229,B,0.0025091999996220693,0,Deaths,Netherlands
229,C,0.008403959999668587,0,Deaths,Netherlands
230,A,0,0,Deaths,Netherlands
230,B,0.0022973000013735145,0,Deaths,Netherlands
230,C,0.007843489999686426,0,Deaths,Netherlands
231,A,0,0,Deaths,Netherlands
231,B,0.0021033000011811964,0,Deaths,Netherlands
231,C,0.007320350000554754,0,Deaths,Netherlands
232,A,0,0,Deaths,Netherlands
232,B,0.0019258000029367395,0,Deaths,Netherlands
232,C,0.006832070000200474,0,Deaths,Netherlands
233,A,0,0,Deaths,Netherlands
233,B,0.0017631999944569543,0,Deaths,Netherlands
233,C,0.006376299999828916,0,Deaths,Netherlands
234,A,0,0,Deaths,Netherlands
234,B,0.001614300002984237,0,Deaths,Netherlands
234,C,0.005950920000032056,0,Deaths,Netherlands
235,A,0,0,Deaths,Netherlands
235,B,0.0014780999990762211,0,Deaths,Netherlands
235,C,0.005553869999857852,0,Deaths,Netherlands
236,A,0,0,Deaths,Netherlands
236,B,0.0013532000011764467,0,Deaths,Netherlands
236,C,0.005183289999877161,0,Deaths,Netherlands
237,A,0,0,Deaths,Netherlands
237,B,0.00123899999744026,0,Deaths,Netherlands
237,C,0.0048374099997090525,0,Deaths,Netherlands
238,A,0,0,Deaths,Netherlands
238,B,0.001134400001319591,0,Deaths,Netherlands
238,C,0.0045145900003262796,0,Deaths,Netherlands
239,A,0,0,Deaths,Netherlands
239,B,0.0010385999994468875,0,Deaths,Netherlands
239,C,0.004213289999825065,0,Deaths,Netherlands
240,A,0,0,Deaths,Netherlands
240,B,9.509000010439195e-4,0,Deaths,Netherlands
240,C,0.003932080000595306,0,Deaths,Netherlands
241,A,0,0,Deaths,Netherlands
241,B,8.706000007805414e-4,0,Deaths,Netherlands
241,C,0.00366961999952764,1,Deaths,Netherlands
242,A,0,0,Deaths,Netherlands
242,B,7.97100001364015e-4,0,Deaths,Netherlands
242,C,0.0034246699997311225,0,Deaths,Netherlands
243,A,0,0,Deaths,Netherlands
243,B,7.297999982256442e-4,0,Deaths,Netherlands
243,C,0.0031960400001480593,0,Deaths,Netherlands
244,A,0,0,Deaths,Netherlands
244,B,6.682000021100976e-4,0,Deaths,Netherlands
244,C,0.00298268000005919,0,Deaths,Netherlands
245,A,0,0,Deaths,Netherlands
245,B,6.118000019341707e-4,0,Deaths,Netherlands
245,C,0.002783540000564244,0,Deaths,Netherlands
246,A,0,0,Deaths,Netherlands
246,B,5.601999946520664e-4,0,Deaths,Netherlands
246,C,0.0025976999995691585,0,Deaths,Netherlands
247,A,0,0,Deaths,Netherlands
247,B,5.12800004798919e-4,0,Deaths,Netherlands
247,C,0.0024242399995273445,0,Deaths,Netherlands
248,A,0,0,Deaths,Netherlands
248,B,4.695999959949404e-4,0,Deaths,Netherlands
248,C,0.00226236000071367,0,Deaths,Netherlands
249,A,0,0,Deaths,Netherlands
249,B,4.298999992897734e-4,0,Deaths,Netherlands
249,C,0.002111289999447763,0,Deaths,Netherlands
250,A,0,0,Deaths,Netherlands
250,B,3.935999993700534e-4,0,Deaths,Netherlands
250,C,0.0019702899999174406,0,Deaths,Netherlands
251,A,0,0,Deaths,Netherlands
251,B,3.603000004659407e-4,0,Deaths,Netherlands
251,C,0.0018387100008112611,0,Deaths,Netherlands
252,A,0,0,Deaths,Netherlands
252,B,3.300000025774352e-4,0,Deaths,Netherlands
252,C,0.001715909999802534,0,Deaths,Netherlands
253,A,0,0,Deaths,Netherlands
253,B,3.02100001135841e-4,0,Deaths,Netherlands
253,C,0.0016012999994927668,0,Deaths,Netherlands
254,A,0,0,Deaths,Netherlands
254,B,2.764999953797087e-4,0,Deaths,Netherlands
254,C,0.0014943500000299537,0,Deaths,Netherlands
255,A,0,0,Deaths,Netherlands
255,B,2.533000006224029e-4,0,Deaths,Netherlands
255,C,0.001394530000652594,0,Deaths,Netherlands
256,A,0,0,Deaths,Netherlands
256,B,2.3180000425782055e-4,0,Deaths,Netherlands
256,C,0.0013013799998589093,0,Deaths,Netherlands
257,A,0,0,Deaths,Netherlands
257,B,2.1230000129435211e-4,0,Deaths,Netherlands
257,C,0.0012144499996793456,0,Deaths,Netherlands
258,A,0,0,Deaths,Netherlands
258,B,1.9439999596215785e-4,0,Deaths,Netherlands
258,C,0.0011333200000080978,0,Deaths,Netherlands
259,A,0,0,Deaths,Netherlands
259,B,1.779000012902543e-4,0,Deaths,Netherlands
259,C,0.0010576100003163447,0,Deaths,Netherlands
260,A,0,0,Deaths,Netherlands
260,B,1.6289999621221796e-4,0,Deaths,Netherlands
260,C,9.869499999695108e-4,0,Deaths,Netherlands
261,A,0,0,Deaths,Netherlands
261,B,1.49200001033023e-4,0,Deaths,Netherlands
261,C,9.210199996232404e-4,0,Deaths,Netherlands
262,A,0,0,Deaths,Netherlands
262,B,1.3659999967785552e-4,0,Deaths,Netherlands
262,C,8.594700002504396e-4,0,Deaths,Netherlands
263,A,0,0,Deaths,Netherlands
263,B,1.250000059371814e-4,0,Deaths,Netherlands
263,C,8.02059999841731e-4,0,Deaths,Netherlands
264,A,0,0,Deaths,Netherlands
264,B,1.1449999874457717e-4,0,Deaths,Netherlands
264,C,7.484600000680075e-4,0,Deaths,Netherlands
265,A,0,0,Deaths,Netherlands
265,B,1.0479999764356762e-4,0,Deaths,Netherlands
265,C,6.98460000421619e-4,0,Deaths,Netherlands
266,A,0,0,Deaths,Netherlands
266,B,9.600000339560211e-5,0,Deaths,Netherlands
266,C,6.517799993162043e-4,0,Deaths,Netherlands
267,A,0,0,Deaths,Netherlands
267,B,8.779999916441739e-5,0,Deaths,Netherlands
267,C,6.082400004743249e-4,0,Deaths,Netherlands
268,A,0,0,Deaths,Netherlands
268,B,8.049999451031908e-5,0,Deaths,Netherlands
268,C,5.675799993696273e-4,0,Deaths,Netherlands
269,A,0,0,Deaths,Netherlands
269,B,7.360000017797574e-5,0,Deaths,Netherlands
269,C,5.296600002111518e-4,0,Deaths,Netherlands
270,A,0,0,Deaths,Netherlands
270,B,6.750000466126949e-5,0,Deaths,Netherlands
270,C,4.942699997627642e-4,0,Deaths,Netherlands
